,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg,ID.1,Epoche,dtm_Ivis_1,dtm_Ivis_2,dtm_Ivis_balladen_sup_1,dtm_Ivis_balladen_sup_2,sonett,dtm_Ivis_sonett_1,dtm_Ivis_sonett_2,bert_Ivis_sonett_1,bert_Ivis_sonett_2,bert_Ivis_sonett_sup_1,bert_Ivis_sonett_sup_2,bert_Ivis_1,bert_Ivis_2,bert_Ivis_sup_1,bert_Ivis_sup_2,dtm_Ivis_sup_1,dtm_Ivis_sup_2
183,l00100169,,"Morgenstern, Christian",1,49,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100169,Moderne,-0.30974840000000003,0.82107127,-2.9349244,0.61137027,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.6512823,-1.5076447,0.24197432,-3.5417016,0.034143303,0.79995054
187,l00100172,,"Morgenstern, Christian",2,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100172,Moderne,-2.5836453,0.15426904,-3.2481992,0.5401251,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.622104,-1.6369619,2.9646466,2.5678756000000003,1.2596033000000002,-0.053720715999999995
185,l00100170,,"Morgenstern, Christian",1,44,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100170,Moderne,-1.1462703,-3.2640405,-2.0779932,1.0638832,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-6.524961,-0.5432531,0.40421855,-4.7600203,1.9766055,-0.79004526
186,l00100171,,"Morgenstern, Christian",8,8,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100171,Moderne,-1.90251,-1.0845782,-2.6452508,0.77707946,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.1357152000000004,-1.3328171,1.6092174,-1.3337104,0.45708913,-0.07345919
192,l00100177,,"Nietzsche, Friedrich",7,7,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100177,Moderne,1.2949275,-1.6874943,-3.6827044,0.6808677,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.7354678,1.7251271000000001,0.28143066,-1.6504053,0.0014560428,1.0531003
191,l00100176,,"Nietzsche, Friedrich",2,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100176,Moderne,1.4633858999999998,-2.7597969,-3.118935,1.3762219,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.27843004,-1.7369213,2.6407037,0.6867509,1.7529869999999999,0.69020194
190,l00100175,,"Nietzsche, Friedrich",6,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100175,Moderne,-0.10566479,0.5532284000000001,-3.3577316,0.9567332,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.40211448,3.2420487000000002,-0.55260444,-0.9837140999999999,0.32801336,0.5521696
196,l00100180,,"Preuschen, Hermione von [Preuschen-Telmann, Hermione von; alt. Preuschen, Hermine von]",3,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100180,Moderne,-0.76572704,-0.3497555,-3.1322148,2.2913592,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.7887573,3.9041278,-1.1945417,-2.3434837,0.7723011,0.4182402
193,l00100178,,"Preuschen, Hermione von [Preuschen-Telmann, Hermione von; alt. Preuschen, Hermine von]",8,2,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100178,Moderne,0.077729374,-1.1113731000000002,-3.4063510000000004,0.8965572,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.30495238,2.1979208,0.17398944,-0.86145496,0.2618411,0.50968415
197,l00100181,,"Preuschen, Hermione von [Preuschen-Telmann, Hermione von; alt. Preuschen, Hermine von]",8,1,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100181,Moderne,3.138895,0.24396886,-5.26779,0.5612170999999999,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.35689503,4.393170400000001,-0.40962657,-1.9715755000000001,-1.5613748,2.4304178
194,l00100179,,"Preuschen, Hermione von [Preuschen-Telmann, Hermione von; alt. Preuschen, Hermine von]",3,3,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100179,Moderne,-1.0290118,-0.9494707,-2.5394392000000003,1.1033396,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.17560807,0.42802188,0.55542886,-0.4235322,1.2712288,-0.32297865
198,l00100182,,"Remer, Paul",1,10,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100182,Moderne,-2.4255702,0.10643695,-2.2816565,0.7827573,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-7.513538400000001,-0.05911591,-0.43058205,-5.43001,-0.3647757,0.03195551
199,l00100183,,"Remer, Paul",1,12,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100183,Moderne,-1.1111591,-2.07301,-2.9246738,0.64357066,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-8.392221000000001,0.23176067,-1.6921886000000002,-6.4739122,0.5846456,-0.09682082
200,l00100184,,"Remer, Paul",1,6,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100184,Moderne,-2.279489,-2.1798828,-2.5677907,1.5194749,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.891146,-1.423985,2.9207568,-2.6986082000000002,1.5241479,-0.9277742
201,l00100185,,"Remer, Paul",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100185,Moderne,-3.0334766,-1.3605614,-3.1989114,1.9644482,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.946037,0.078190014,0.33814085,-2.0246556,2.0811234,-0.60797334
202,l00100186,,"Remer, Paul",3,3,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100186,Moderne,-1.7251325000000002,-2.1640606,-2.394609,1.1526132,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.687092,-1.5298771,3.1273317000000005,-1.8488177,1.142554,-0.76228327
203,l00100187,,"Salus, Hugo",1,9,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100187,Moderne,-0.18202311,-3.4700775,-3.4057817000000004,1.6058902,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.3475839999999994,-0.38900647,0.37904307,-2.3351447999999997,0.48501700000000003,-1.2038685
204,l00100188,,"Salus, Hugo",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100188,Moderne,-2.205652,-2.0506194,-2.6759167,1.7776986,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.6267228,-2.4189513,3.8130572,3.3676788999999996,2.0477197,-0.66542906
205,l00100189,,"Salus, Hugo",1,18,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100189,Moderne,-1.5478706,-1.7818238999999998,-2.8344433,1.9128894,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-5.3347883000000005,-1.2367353,1.4684701999999998,-3.6086948,0.5233656,-0.9497258
207,l00100190,,"Salus, Hugo",4,8,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100190,Moderne,1.19147,-1.2119566000000002,-4.153393,0.6537181,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.9407360000000002,0.025301654,0.0014411779000000002,-2.7385092,-0.5372176,1.652102
208,l00100191,,"Salus, Hugo",1,25,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100191,Moderne,-0.74938107,0.3825809,-2.6190615000000004,0.87893474,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-7.157507000000001,0.86191386,-2.4490142,-4.868917,-0.53958464,0.04272308
209,l00100192,,"Scharf, Ludwig",5,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100192,Moderne,4.453312,0.5816558000000001,-6.274361,0.2695439,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.9347415,5.37617,-0.81270397,-3.0314806,-2.0276747,2.9121474999999997
210,l00100193,,"Scharf, Ludwig",3,10,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100193,Moderne,-1.365794,-0.78939676,-1.8905517,0.83167374,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.5486195,-1.6210906999999999,3.4663787000000004,-1.0206264,0.09619331,-0.74165577
213,l00100196,,"Schaukal, Richard",2,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100196,Moderne,1.2060592,1.7559828000000002,-4.044967,2.0046632,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.3291645,1.8380231,0.72132146,-0.50147164,-0.6704215,1.6895115
212,l00100195,,"Schaukal, Richard",2,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100195,Moderne,-0.46857798,1.5039067,-3.4902701,1.4552878,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.22467068,1.982563,0.42646190000000006,-1.1160318999999999,-0.7130271,2.0189974
221,l00100203,,"Schaukal, Richard",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100203,Moderne,-0.860058,-2.4292955000000003,-3.1780524,1.3669928,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.043401897,-0.7233437,1.9711525,0.4665014,1.5125638000000001,-0.52402425
220,l00100202,,"Schaukal, Richard",2,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100202,Moderne,-1.499072,-1.507462,-3.6940844,1.1943891000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.9068216,-0.4925883,1.6624113,1.3022228,1.1584152,0.20567028
219,l00100201,,"Schaukal, Richard",4,2,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100201,Moderne,-1.2481576,1.1768245000000002,-2.007545,0.83546215,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,4.225128,-0.15188923,2.0214143,0.9302021,0.66734624,0.56269324
218,l00100200,,"Schaukal, Richard",2,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100200,Moderne,3.6281044,-2.493781,-4.6174474000000005,0.7499771,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.552445,0.40304595,1.4081434,-0.14952587,-0.7356981,2.900296
215,l00100198,,"Schaukal, Richard",1,9,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100198,Moderne,2.1682036,0.033437975,-4.245628400000001,0.54997045,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.9789759999999998,0.12535657,1.8816798,-0.47058496,-0.7268975999999999,2.5852513
216,l00100199,,"Schaukal, Richard",1,12,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100199,Moderne,-2.0903895,-2.5546238,-2.158173,2.4719675,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.415759,-2.1587234,3.9690425000000005,0.7867228,2.1400266,-0.5724853
211,l00100194,,"Schaukal, Richard",2,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100194,Moderne,-2.4718587000000003,-1.8090647,-2.5602155,1.9221975,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.5013855,-0.02599356,0.08313979,2.2229075000000003,1.2705829,-0.24327858
214,l00100197,,"Schaukal, Richard",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100197,Moderne,-0.30329442,-3.061389,-2.7251878,1.1293056,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.8123763,0.6953874,1.0904411,0.33070725,1.8873043999999999,-0.8258029
223,l00100205,,"Schaumberg, Georg",5,8,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100205,Moderne,-0.753368,-0.9869877,-3.3388922,0.38985342,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.5371656,2.660428,0.06867709,-0.060903835999999996,0.3442692,0.2139266
222,l00100204,,"Schaumberg, Georg",4,8,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100204,Moderne,3.5016267,-0.93372697,-4.496549,0.9123581,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.202415,2.3038015,-1.5479372,-2.9302273,-1.2494618,2.225866
232,l00100213,,"Scheffer, Thassilo von",1,37,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100213,Moderne,-0.320459,-0.37504715,-3.0900514,1.7759085,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-6.9866166,0.64185184,-1.0560459999999998,-5.027977,0.5746281,0.3837596
231,l00100212,,"Scheffer, Thassilo von",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100212,Moderne,-1.5867857,0.8273659999999999,-4.1601300000000005,1.216648,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.7689169999999996,2.1103978,-0.9203733000000001,-2.502439,-0.06574655,0.77203673
229,l00100210,,"Scheffer, Thassilo von",5,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100210,Moderne,1.8492748,0.7268715,-3.8193104,0.08198086,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.1886075000000003,0.38577393,1.3240385000000001,0.4255166,-0.5684686,1.8797575
233,l00100214,,"Scheffer, Thassilo von",1,56,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100214,Moderne,-0.0036961604,1.088011,-3.2986305,1.1989831,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-8.183149,1.0890093,-1.6432103999999998,-5.4055524,-0.054938785999999996,0.8144968
227,l00100209,,"Scheffer, Thassilo von",2,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100209,Moderne,1.3271388000000002,0.99294484,-3.6408,0.5619826,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.3870277,3.2475113999999996,0.024892848,-0.33459523,-0.69099224,1.9385642
226,l00100208,,"Scheffer, Thassilo von",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100208,Moderne,-0.3790599,0.63627636,-3.1311102,1.691499,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.1639041,0.84629816,0.09762018,-0.558443,0.21023901,0.68157244
230,l00100211,,"Scheffer, Thassilo von",1,51,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100211,Moderne,-1.9776417,-1.3810593,-2.3349056,1.1368836000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-7.5138974,0.34735844,-1.7538368999999998,-5.348282,1.0843167999999999,-0.6157748000000001
225,l00100207,,"Scheffer, Thassilo von",1,18,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100207,Moderne,4.5764575,-0.54420495,-3.9100559,1.082948,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-7.113392999999999,3.119153,-2.0147302,-5.0276375,-1.3731823,2.9865282000000004
224,l00100206,,"Scheffer, Thassilo von",1,45,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100206,Moderne,-1.6326945,0.1137752,-2.696978,0.4301597,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-6.811364,1.246137,-1.1621568000000002,-4.9626904000000005,0.8754052,0.16528527
235,l00100216,,"Schlaf, Johannes",6,3,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100216,Moderne,0.33940357,0.071133554,-3.6295605,1.2088196000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.3713415,-1.1606493999999998,3.293929,2.2188107999999995,0.26007359999999996,1.0742896
236,l00100217,,"Schlaf, Johannes",3,1,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100217,Moderne,-0.2528494,-0.21215215,-2.779056,1.4213921,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.4131682,0.18420422,2.3094532,1.20902,0.64274025,0.94825137
234,l00100215,,"Schlaf, Johannes",1,12,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100215,Moderne,0.82521236,-0.87146455,-3.1386704,0.91829115,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.3545591000000001,-0.64262944,1.0139383,0.10581496,0.13627791,1.4311129999999999
237,l00100218,,"Scholz, Wilhelm von",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100218,Moderne,2.8346447999999995,0.73585784,-4.5797176,0.35603756,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.8858411,1.9787711,-0.5190507000000001,-2.7531352000000004,-1.3289698,2.5305619999999998
238,l00100219,,"Scholz, Wilhelm von",3,3,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100219,Moderne,0.22392479,-0.33853,-3.4816437000000007,1.0504037,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.9033099,1.5063909,0.8797093,-0.6459703,0.15531948,0.6740479
240,l00100220,,"Scholz, Wilhelm von",3,2,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100220,Moderne,-2.7933307000000003,-1.1914643,-2.4389055,1.8859023,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.171163,-1.9771092000000001,3.0902592999999996,3.0066314,1.1909229,-0.35836682
244,l00100224,,"Schur, Ernst",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100224,Moderne,1.1547854,-2.270969,-3.2478478,2.0528111,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.37095213,-2.2087836,4.1221833,2.662741,1.246398,2.321748
243,l00100223,,"Schur, Ernst",3,1,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100223,Moderne,3.5013866,1.1817978999999998,-5.0420065,0.9193625,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.0049704,4.995387,-0.41138825,-2.9458623,-2.074866,3.3549266
242,l00100222,,"Schur, Ernst",2,1,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100222,Moderne,-0.14261445,0.12209327,-2.9219446,1.338455,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.0153315,-1.9224919999999999,3.40361,2.550379,0.82658994,1.0305318
241,l00100221,,"Schur, Ernst",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100221,Moderne,-0.8171970000000001,0.4437003,-2.5070481,1.5159945,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.8952537,-2.8115835,4.683774,4.184118700000001,0.5098219,0.56079555
246,l00100226,,"Stern, Fritz",3,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100226,Moderne,-0.69489443,0.23985136,-2.6135497,0.7762111999999999,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.8945684000000003,-1.3714831,2.4662611,-1.9487624,0.12684762,0.41548735
245,l00100225,,"Stern, Fritz",1,6,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100225,Moderne,0.33552617,-2.584255,-2.892809,1.5927242,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.1031876,0.007977726,2.5195658,-1.8966116000000002,1.7316222,0.7856841999999999
247,l00100227,,"Stern, Fritz",1,95,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100227,Moderne,-0.3958869,0.18760407,-2.7085369,0.8184376999999999,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-7.5196843,-0.33273843,-0.65973836,-5.9366765,0.10536951,0.65509135
251,l00100230,,"Wilhelm, Paul",1,33,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100230,Moderne,2.3186054,1.2208465,-5.0134974,0.76730907,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-8.125208,2.0030358,-1.9456228,-5.837867,-0.67224145,1.8546672
249,l00100229,,"Wilhelm, Paul",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100229,Moderne,0.09759289,0.6724087,-3.9942648,0.78143555,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.5657296,4.7508025,-1.0354309000000002,-2.7247787,-0.14715664,1.1912614
248,l00100228,,"Wilhelm, Paul",3,8,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100228,Moderne,0.3972435,-2.4638843999999995,-2.6490743,1.0920799,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.0734036,0.62617964,0.021944474,-2.1896987,1.3387803,-0.17189203
